"stage","policy","block_size_kib","timing_repeat","warmup","fast_thread_count","telemetry_worker_count","candidates_evaluated","full_oracle_evaluated","ranker_version","ranker_crc32","ranker_sha256","candidate_modes","fast_block_latency_samples","fast_queue_plus_service_p50_ns","fast_queue_plus_service_p95_ns","fast_service_p50_ns","fast_service_p95_ns","fast_queue_plus_service_ns","fast_service_ns","experiment_id","variant","repeat","case_order","file","scope_kib","input_path","input_bytes","input_sha256","archive_path","archive_bytes","archive_sha256","decoded_path","decoded_bytes","decoded_sha256","encode_seconds","decode_seconds","encode_peak_ram_mib","decode_peak_ram_mib","peak_ram_mib","codec_sha256","parameters","encode_command","decode_command","encode_exit_code","decode_exit_code","started_at","status","roundtrip","block_types","notes"
"e6-fast","fast","128","2","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","5428000","5428000","5346000","5346000","5428000","5346000","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2","r2-fast","1","28","webster","32","inputs/32KiB/webster.bin","32768","774D224695AF4057353F72602BB96CD2AFEEA059AC7737535645F11596FCA85E","archives/32KiB/webster.hz2","13777","99108DEF14614997FA1F06A5D42169D5CEF3F52BA4E8F7B82FB8F69D1F4243A7","decoded/32KiB/webster.decoded","32768","774D224695AF4057353F72602BB96CD2AFEEA059AC7737535645F11596FCA85E","0.0622797","0.0659949","2.0234375","2.02734375","2.02734375","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=131072;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=131072 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\inputs\32KiB\webster.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\32KiB\webster.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\32KiB\webster.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\decoded\32KiB\webster.decoded""","0","0","2026-08-29T14:45:51.0725122+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","128","2","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","9804400","9804400","9797600","9797600","9804400","9797600","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2","r2-fast","1","29","webster","64","inputs/64KiB/webster.bin","65536","262258811321382F9E4F44D2184B6B7FED0336CF831446D8336C47D6CCC2B32E","archives/64KiB/webster.hz2","24456","83DF5DF63D9B81D417E02EAAC20F7E96BE0F24A4CECF2BECDEC7A4FB3FB96D37","decoded/64KiB/webster.decoded","65536","262258811321382F9E4F44D2184B6B7FED0336CF831446D8336C47D6CCC2B32E","0.063611","0.0518632","5.46875","3.5625","5.46875","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=131072;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=131072 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\inputs\64KiB\webster.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\64KiB\webster.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\64KiB\webster.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\decoded\64KiB\webster.decoded""","0","0","2026-08-29T14:45:51.3085390+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","128","2","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","18634900","18634900","18593200","18593200","18634900","18593200","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2","r2-fast","1","30","webster","128","inputs/128KiB/webster.bin","131072","C069C1FDCA99BC5C44F06D134CD0CDA60315DD631AA6564733B2CE0E6D59305C","archives/128KiB/webster.hz2","44680","2AD55E68A959DE917EA742A3068A7EC6A38596A2AC2E1B387E478093784B0157","decoded/128KiB/webster.decoded","131072","C069C1FDCA99BC5C44F06D134CD0CDA60315DD631AA6564733B2CE0E6D59305C","0.0719642","0.0517265","5.84375","4.63671875","5.84375","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=131072;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=131072 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\inputs\128KiB\webster.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\128KiB\webster.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\128KiB\webster.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\decoded\128KiB\webster.decoded""","0","0","2026-08-29T14:45:51.5279907+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","128","2","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","4961300","4961300","4817600","4817600","4961300","4817600","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2","r2-fast","1","31","x-ray","32","inputs/32KiB/x-ray.bin","32768","10511AA63DFBD9C0DDBFEFE36068740103D4BA1116E214154A0772057D7E9314","archives/32KiB/x-ray.hz2","18333","711D330F325A686F5EBC8389FDDCE26A7B06E3DF3931E83F7E0B9D1A5B2ADB88","decoded/32KiB/x-ray.decoded","32768","10511AA63DFBD9C0DDBFEFE36068740103D4BA1116E214154A0772057D7E9314","0.0693276","0.0548705","5.234375","2.02734375","5.234375","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=131072;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=131072 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\inputs\32KiB\x-ray.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\32KiB\x-ray.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\32KiB\x-ray.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\decoded\32KiB\x-ray.decoded""","0","0","2026-08-29T14:45:51.7579899+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","128","2","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","7923200","7923200","7917300","7917300","7923200","7917300","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2","r2-fast","1","32","x-ray","64","inputs/64KiB/x-ray.bin","65536","B5A07146616BCD7C2D10071D41E07D204DE0AC629C4CA37D8E867FF00574D0D8","archives/64KiB/x-ray.hz2","36457","64E86B5C0839FA5166453DCA6BCD82CAE91E276178AA5E9402F1C3AA225DE418","decoded/64KiB/x-ray.decoded","65536","B5A07146616BCD7C2D10071D41E07D204DE0AC629C4CA37D8E867FF00574D0D8","0.0638167","0.069289","2.02734375","4.578125","4.578125","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=131072;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=131072 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\inputs\64KiB\x-ray.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\64KiB\x-ray.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\64KiB\x-ray.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\decoded\64KiB\x-ray.decoded""","0","0","2026-08-29T14:45:51.9765300+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","128","2","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","14779400","14779400","14733900","14733900","14779400","14733900","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2","r2-fast","1","33","x-ray","128","inputs/128KiB/x-ray.bin","131072","7A65B793FB2A694C20686275A899B304445473528F7C998BE26F8C68EB18F76E","archives/128KiB/x-ray.hz2","72841","C7251C34F15D78630C51D2214DB71F7781CC195AAF107F776FEC7EB014F190FB","decoded/128KiB/x-ray.decoded","131072","7A65B793FB2A694C20686275A899B304445473528F7C998BE26F8C68EB18F76E","0.0677701","0.0571568","2.02734375","3.37890625","3.37890625","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=131072;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=131072 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\inputs\128KiB\x-ray.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\128KiB\x-ray.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\128KiB\x-ray.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\decoded\128KiB\x-ray.decoded""","0","0","2026-08-29T14:45:52.2090851+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","128","2","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","5005000","5005000","4993000","4993000","5005000","4993000","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2","r2-fast","1","34","xml","32","inputs/32KiB/xml.bin","32768","C2F7F129956F8D6FC3D0E3595D93F98D5270B6F5BC4AB5E70F45867822EFDD71","archives/32KiB/xml.hz2","3482","CFBF881E4D58EC447D48ACE7D21DB070757ECDDBB62BA07E5068D87DAFE1D37C","decoded/32KiB/xml.decoded","32768","C2F7F129956F8D6FC3D0E3595D93F98D5270B6F5BC4AB5E70F45867822EFDD71","0.0578816","0.051658","5.2578125","4.0859375","5.2578125","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=131072;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=131072 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\inputs\32KiB\xml.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\32KiB\xml.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\32KiB\xml.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\decoded\32KiB\xml.decoded""","0","0","2026-08-29T14:45:52.4283987+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","128","2","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","7880400","7880400","7873000","7873000","7880400","7873000","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2","r2-fast","1","35","xml","64","inputs/64KiB/xml.bin","65536","E32AFF2BEBF00105A17DD57F5490C1986D17543CEE837B42EB56B3E0E6F8E7F1","archives/64KiB/xml.hz2","6162","459B99A0FB0E0A42585A96A1F2E19FA5B9E5871ADE5F2F612C1D2933AF9B2A4F","decoded/64KiB/xml.decoded","65536","E32AFF2BEBF00105A17DD57F5490C1986D17543CEE837B42EB56B3E0E6F8E7F1","0.0662842","0.0611577","5.44140625","2.02734375","5.44140625","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=131072;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=131072 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\inputs\64KiB\xml.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\64KiB\xml.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\64KiB\xml.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\decoded\64KiB\xml.decoded""","0","0","2026-08-29T14:45:52.6394733+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","128","2","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","13639500","13639500","13591500","13591500","13639500","13591500","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2","r2-fast","1","36","xml","128","inputs/128KiB/xml.bin","131072","5FA29C746885F2EEB98734218475915A78092CCB3B0F68B08861EE210E5B6E25","archives/128KiB/xml.hz2","11952","422764D8641525A026E390C283BF325A68AAD9110061D639A7171739D7D2AFA8","decoded/128KiB/xml.decoded","131072","5FA29C746885F2EEB98734218475915A78092CCB3B0F68B08861EE210E5B6E25","0.083895","0.0653028","5.8203125","2.37890625","5.8203125","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=131072;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=131072 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\inputs\128KiB\xml.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\128KiB\xml.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\archives\128KiB\xml.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r2\decoded\128KiB\xml.decoded""","0","0","2026-08-29T14:45:52.8613162+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","128","3","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","5920100","5920100","5891700","5891700","5920100","5891700","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r3","r2-fast","1","1","dickens","32","inputs/32KiB/dickens.bin","32768","FC42DCB9849222C8704C9DCAE606D075B389B66244FB215035148D6409EC0B31","archives/32KiB/dickens.hz2","14204","E61F4B13EAB1FBAFCD1FC75B0444C6CD55D8BC33D9567E94AF21FCA389BB3EEE","decoded/32KiB/dickens.decoded","32768","FC42DCB9849222C8704C9DCAE606D075B389B66244FB215035148D6409EC0B31","0.0506388","0.0550029","3.046875","2.02734375","3.046875","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=131072;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=131072 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r3\inputs\32KiB\dickens.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r3\archives\32KiB\dickens.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r3\archives\32KiB\dickens.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r3\decoded\32KiB\dickens.decoded""","0","0","2026-08-29T14:45:54.4022937+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","128","3","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","10891400","10891400","10885300","10885300","10891400","10885300","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r3","r2-fast","1","2","dickens","64","inputs/64KiB/dickens.bin","65536","134AD989A7B8B40C900A3B9C0F4895317DFD827D9E6E933895B08D2F4A8A8293","archives/64KiB/dickens.hz2","27191","866F6668C14614E267616B2D7A095DF242847DE6505B85FACE9EA42A46AE35C5","decoded/64KiB/dickens.decoded","65536","134AD989A7B8B40C900A3B9C0F4895317DFD827D9E6E933895B08D2F4A8A8293","0.0620801","0.0596296","5.48046875","3.23046875","5.48046875","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=131072;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=131072 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r3\inputs\64KiB\dickens.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r3\archives\64KiB\dickens.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r3\archives\64KiB\dickens.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r3\decoded\64KiB\dickens.decoded""","0","0","2026-08-29T14:45:54.5747521+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","128","3","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","19984300","19984300","19975600","19975600","19984300","19975600","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r3","r2-fast","1","3","dickens","128","inputs/128KiB/dickens.bin","131072","20E33FCC8FAA96DC32A2D0921115C0F363E64C598A5847CE1A3876E356D59872","archives/128KiB/dickens.hz2","51899","2824D2853EB63C907DED066860E95D98C549820AAAA665895A847173CC8A90A4","decoded/128KiB/dickens.decoded","131072","20E33FCC8FAA96DC32A2D0921115C0F363E64C598A5847CE1A3876E356D59872","0.0667777","0.044252","5.87109375","2.02734375","5.87109375","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=131072;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=131072 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r3\inputs\128KiB\dickens.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r3\archives\128KiB\dickens.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r3\archives\128KiB\dickens.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b128-r3\decoded\128KiB\dickens.decoded""","0","0","2026-08-29T14:45:54.7668323+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
