"stage","block_size_kib","file","scope_kib","input_sha256","ranker_version","ranker_crc32","ranker_sha256","policy","reference_kind","full_auto_archive_bytes","shortlist_archive_bytes","regret_vs_full_auto_bytes","full_auto_selected_modes","shortlist_candidate_modes","full_auto_selected_mode_covered","tie_aware_winner_recall_available","candidates_evaluated","encode_seconds","decode_seconds","peak_ram_mib","roundtrip"
"e5-router","128","mr","32","3BB287B0AF65F777AB00C14E362B4D1962087260556001BBEE0689AA10D9F76A","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","5167","5167","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","12.7274941","11.8949586","545.83984375","PASS"
"e5-router","128","mr","32","3BB287B0AF65F777AB00C14E362B4D1962087260556001BBEE0689AA10D9F76A","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","5167","5167","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","32.1392382","11.5879769","545.890625","PASS"
"e5-router","128","mr","32","3BB287B0AF65F777AB00C14E362B4D1962087260556001BBEE0689AA10D9F76A","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","5167","5167","0","paq8px-generic-sse=1","0:1,2:1,3:1,4:1,10:1,12:1,36:1,37:1","True","False","8","33.5963303","13.1418006","545.8671875","PASS"
"e5-router","128","mr","64","CAB7B6408934009A4BBFEDB57BEB4943BF5478CF8B3688D01F004E0422EBC651","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","10732","10732","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","35.9961288","35.6778749","546.078125","PASS"
"e5-router","128","mr","64","CAB7B6408934009A4BBFEDB57BEB4943BF5478CF8B3688D01F004E0422EBC651","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","10732","10732","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","86.7354417","39.9997322","546.11328125","PASS"
"e5-router","128","mr","64","CAB7B6408934009A4BBFEDB57BEB4943BF5478CF8B3688D01F004E0422EBC651","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","10732","10732","0","paq8px-generic-sse=1","0:1,2:1,3:1,4:1,10:1,12:1,36:1,37:1","True","False","8","84.6284637","37.8354231","546.11328125","PASS"
"e5-router","128","nci","128","C8A1D610355E5EF900ED4C704DF14ADF1935D95DFD8F1740AC9FD90FC9BF5781","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","4231","4399","168","paq8px-detected-sse=1","0:1,36:1","False","False","2","45.4272318","45.2192325","544.02734375","PASS"
"e5-router","128","nci","128","C8A1D610355E5EF900ED4C704DF14ADF1935D95DFD8F1740AC9FD90FC9BF5781","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","4231","4231","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","77.5548142","16.9155125","544.0625","PASS"
"e5-router","128","nci","128","C8A1D610355E5EF900ED4C704DF14ADF1935D95DFD8F1740AC9FD90FC9BF5781","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","4231","4231","0","paq8px-detected-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","75.7035621","22.4798826","544.06640625","PASS"
"e5-router","128","nci","32","0D3034FE8B0E573DE1439ED98CE409B83B13E5895085C9BFB0BF980F4962FB79","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","1341","1369","28","paq8px-detected-sse=1","0:1,36:1","False","False","2","7.9869569","8.0272951","540.8828125","PASS"
"e5-router","128","nci","32","0D3034FE8B0E573DE1439ED98CE409B83B13E5895085C9BFB0BF980F4962FB79","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","1341","1341","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","16.7461849","4.4055725","540.87109375","PASS"
"e5-router","128","nci","32","0D3034FE8B0E573DE1439ED98CE409B83B13E5895085C9BFB0BF980F4962FB79","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","1341","1341","0","paq8px-detected-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","16.5919736","4.5817081","540.8828125","PASS"
"e5-router","128","nci","64","B01B411AC3B5CE2FBF37242C0C59D2D236D2F7039937C1B1A0F18F4CC02549FE","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","2058","2142","84","paq8px-detected-sse=1","0:1,36:1","False","False","2","20.8554052","19.8440957","542.40625","PASS"
"e5-router","128","nci","64","B01B411AC3B5CE2FBF37242C0C59D2D236D2F7039937C1B1A0F18F4CC02549FE","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","2058","2058","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","37.4413859","8.7698159","542.40234375","PASS"
"e5-router","128","nci","64","B01B411AC3B5CE2FBF37242C0C59D2D236D2F7039937C1B1A0F18F4CC02549FE","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","2058","2058","0","paq8px-detected-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","35.9671038","8.9962179","542.40625","PASS"
"e5-router","128","ooffice","128","09FA5F3EE5311528863F8C3FADA3B530CC24AC1D88128E4DB2BF434161879FEF","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","41067","41289","222","paq8px-detected-sse=1","0:1,36:1","False","False","2","92.5564015","93.8174441","553.8046875","PASS"
"e5-router","128","ooffice","128","09FA5F3EE5311528863F8C3FADA3B530CC24AC1D88128E4DB2BF434161879FEF","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","41067","41067","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","169.8112044","105.9172345","553.86328125","PASS"
"e5-router","128","ooffice","128","09FA5F3EE5311528863F8C3FADA3B530CC24AC1D88128E4DB2BF434161879FEF","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","41067","41067","0","paq8px-detected-sse=1","0:1,2:1,3:1,4:1,10:1,12:1,36:1,37:1","True","False","8","202.0407566","97.3684718","553.83984375","PASS"
"e5-router","128","ooffice","32","2ACF9B4CAAEAC5814CDFEF0FA48A5ECE857C847DBDB7B44EEAB95CA3C098921C","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","8097","8097","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","16.8653754","17.0665479","551.23828125","PASS"
"e5-router","128","ooffice","32","2ACF9B4CAAEAC5814CDFEF0FA48A5ECE857C847DBDB7B44EEAB95CA3C098921C","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","8097","8097","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","32.473985","17.0305629","551.26171875","PASS"
"e5-router","128","ooffice","32","2ACF9B4CAAEAC5814CDFEF0FA48A5ECE857C847DBDB7B44EEAB95CA3C098921C","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","8097","8097","0","paq8px-generic-sse=1","0:1,2:1,3:1,4:1,10:1,12:1,36:1,37:1","True","False","8","41.4128917","18.2278449","551.265625","PASS"
"e5-router","128","ooffice","64","9D30521922187D0A26F56CF2DF85001F9585D0D4EC6A0A8797466AFCC367F825","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","19134","19206","72","paq8px-detected-sse=1","0:1,36:1","False","False","2","42.4655632","42.4823366","552.7890625","PASS"
"e5-router","128","ooffice","64","9D30521922187D0A26F56CF2DF85001F9585D0D4EC6A0A8797466AFCC367F825","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","19134","19134","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","92.2119088","43.3180633","552.8671875","PASS"
"e5-router","128","ooffice","64","9D30521922187D0A26F56CF2DF85001F9585D0D4EC6A0A8797466AFCC367F825","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","19134","19134","0","paq8px-detected-sse=1","0:1,2:1,3:1,4:1,10:1,12:1,36:1,37:1","True","False","8","94.6775881","44.2539117","552.84765625","PASS"
"e5-router","128","osdb","128","D977E72AE13AEFC36A4B6171A895E26A0E6EEE447B1B9FBE868D7B1C046CC91F","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","33602","33602","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","78.8422466","53.7400913","551.01171875","PASS"
"e5-router","128","osdb","128","D977E72AE13AEFC36A4B6171A895E26A0E6EEE447B1B9FBE868D7B1C046CC91F","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","33602","33602","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","186.8492339","90.2691267","551.0234375","PASS"
"e5-router","128","osdb","128","D977E72AE13AEFC36A4B6171A895E26A0E6EEE447B1B9FBE868D7B1C046CC91F","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","33602","33602","0","paq8px-generic-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","173.5640448","84.5904085","551.046875","PASS"
"e5-router","128","osdb","32","03B2C20B777682CD960BCD893D7A4463161D9C0200FD1708B2EFAE32A259D0B7","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","11420","11420","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","18.3234384","18.7335706","548.3671875","PASS"
"e5-router","128","osdb","32","03B2C20B777682CD960BCD893D7A4463161D9C0200FD1708B2EFAE32A259D0B7","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","11420","11420","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","48.647864","20.5408721","548.4375","PASS"
"e5-router","128","osdb","32","03B2C20B777682CD960BCD893D7A4463161D9C0200FD1708B2EFAE32A259D0B7","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","11420","11420","0","paq8px-generic-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","45.485019","19.6863389","548.43359375","PASS"
"e5-router","128","osdb","64","F8FE629325A07588118BA0B65880A87DED43EF249CCBC91F0E977BBACAE0C125","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","18994","18994","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","39.6045838","39.541717","549.875","PASS"
"e5-router","128","osdb","64","F8FE629325A07588118BA0B65880A87DED43EF249CCBC91F0E977BBACAE0C125","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","18994","18994","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","94.8744024","43.6319741","549.93359375","PASS"
"e5-router","128","osdb","64","F8FE629325A07588118BA0B65880A87DED43EF249CCBC91F0E977BBACAE0C125","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","18994","18994","0","paq8px-generic-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","88.6464932","41.7554146","549.9140625","PASS"
"e5-router","128","reymont","128","A6CA7478854C1E80DFEAF9FB3444B357F9D7625E55232FAE3B3632A5A1217DEA","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","19991","20174","183","paq8px-detected-sse=1","0:1,36:1","False","False","2","47.6552873","47.5222694","545.57421875","PASS"
"e5-router","128","reymont","128","A6CA7478854C1E80DFEAF9FB3444B357F9D7625E55232FAE3B3632A5A1217DEA","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","19991","19991","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","116.2371759","52.034624","545.56640625","PASS"
"e5-router","128","reymont","128","A6CA7478854C1E80DFEAF9FB3444B357F9D7625E55232FAE3B3632A5A1217DEA","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","19991","19991","0","paq8px-detected-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","115.6027117","34.4350723","545.5390625","PASS"
"e5-router","128","reymont","32","9D5E4B9340C2260DAE7DDB01B3EDA58236FF2DE5E1FF4D56767AA840B6FB1A87","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","5679","5726","47","paq8px-detected-sse=1","0:1,36:1","False","False","2","12.500013","12.4188966","544.7734375","PASS"
"e5-router","128","reymont","32","9D5E4B9340C2260DAE7DDB01B3EDA58236FF2DE5E1FF4D56767AA840B6FB1A87","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","5679","5679","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","27.7688483","6.1315953","544.7734375","PASS"
"e5-router","128","reymont","32","9D5E4B9340C2260DAE7DDB01B3EDA58236FF2DE5E1FF4D56767AA840B6FB1A87","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","5679","5679","0","paq8px-detected-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","26.4230597","6.540883","544.8046875","PASS"
"e5-router","128","reymont","64","A5ECAAABB133F1ADF8DE6062BE6381D143E87F9F8050EEA9B5BE6F92B88C3C22","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","10629","10718","89","paq8px-detected-sse=1","0:1,36:1","False","False","2","24.2341457","24.2080665","545.18359375","PASS"
"e5-router","128","reymont","64","A5ECAAABB133F1ADF8DE6062BE6381D143E87F9F8050EEA9B5BE6F92B88C3C22","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","10629","10629","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","57.6469768","14.6221119","545.14453125","PASS"
"e5-router","128","reymont","64","A5ECAAABB133F1ADF8DE6062BE6381D143E87F9F8050EEA9B5BE6F92B88C3C22","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","10629","10629","0","paq8px-detected-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","56.8169657","15.6066579","545.140625","PASS"
"e5-router","128","samba","128","F3B8C4AD35BC6CF21977895D6F04A22B1422605942FA5AFE35CE28B2A221D7E8","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","31518","31518","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","73.4105146","75.876185","546.89453125","PASS"
"e5-router","128","samba","128","F3B8C4AD35BC6CF21977895D6F04A22B1422605942FA5AFE35CE28B2A221D7E8","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","31518","31518","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","176.3375228","77.7294136","547.171875","PASS"
"e5-router","128","samba","128","F3B8C4AD35BC6CF21977895D6F04A22B1422605942FA5AFE35CE28B2A221D7E8","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","31518","31518","0","paq8px-generic-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","164.4062529","78.3468091","546.95703125","PASS"
"e5-router","128","samba","32","9C4F5BEE544E4531E4946E62F796987418B4526911C34877EF282F14DD57AD12","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","7956","7956","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","13.6309494","14.2874731","545.30078125","PASS"
"e5-router","128","samba","32","9C4F5BEE544E4531E4946E62F796987418B4526911C34877EF282F14DD57AD12","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","7956","7956","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","43.902668","17.1223259","545.3203125","PASS"
"e5-router","128","samba","32","9C4F5BEE544E4531E4946E62F796987418B4526911C34877EF282F14DD57AD12","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","7956","7956","0","paq8px-generic-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","41.1677353","17.519787","545.32421875","PASS"
"e5-router","128","samba","64","3E0420984C0F260EA7350734600CEA9D8500B745E2E4B7DBD4D1DA1D1ADAC421","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","15270","15270","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","27.0731238","37.496231","545.76953125","PASS"
"e5-router","128","samba","64","3E0420984C0F260EA7350734600CEA9D8500B745E2E4B7DBD4D1DA1D1ADAC421","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","15270","15270","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","89.6229514","42.772797","545.78125","PASS"
"e5-router","128","samba","64","3E0420984C0F260EA7350734600CEA9D8500B745E2E4B7DBD4D1DA1D1ADAC421","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","15270","15270","0","paq8px-generic-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","86.084661","39.8923295","545.77734375","PASS"
"e5-router","128","sao","128","75E535B42DB7505118D8B19C7C42C1F49C5542ADDC9DBC13383953659F675CE0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","71243","71243","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","109.376221","108.5972052","551.8671875","PASS"
"e5-router","128","sao","128","75E535B42DB7505118D8B19C7C42C1F49C5542ADDC9DBC13383953659F675CE0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","71243","71243","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","217.4326228","104.3473259","551.9140625","PASS"
"e5-router","128","sao","128","75E535B42DB7505118D8B19C7C42C1F49C5542ADDC9DBC13383953659F675CE0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","71243","71243","0","paq8px-generic-sse=1","0:1,2:1,3:1,4:1,27:1,28:1,36:1,37:1","True","False","8","211.9105449","103.9270695","551.921875","PASS"
"e5-router","128","sao","32","95677430CAD4F000506BC5EE22815C3F4E13D64B477ED506B78D5D9ACFB50CCD","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","18805","18805","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","21.2052541","25.697966","548.75","PASS"
"e5-router","128","sao","32","95677430CAD4F000506BC5EE22815C3F4E13D64B477ED506B78D5D9ACFB50CCD","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","18805","18805","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","53.1475124","24.1206498","548.83984375","PASS"
"e5-router","128","sao","32","95677430CAD4F000506BC5EE22815C3F4E13D64B477ED506B78D5D9ACFB50CCD","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","18805","18805","0","paq8px-generic-sse=1","0:1,2:1,3:1,4:1,27:1,28:1,36:1,37:1","True","False","8","51.1105881","22.6440334","548.8125","PASS"
"e5-router","128","sao","64","17CBD7166A47786139F60BA33B4E771CE0154F6FA56986883D129BC23F78EBEE","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","36379","36379","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","53.0982542","51.6543812","550.515625","PASS"
"e5-router","128","sao","64","17CBD7166A47786139F60BA33B4E771CE0154F6FA56986883D129BC23F78EBEE","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","36379","36379","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","92.7677572","52.1439938","550.54296875","PASS"
"e5-router","128","sao","64","17CBD7166A47786139F60BA33B4E771CE0154F6FA56986883D129BC23F78EBEE","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","36379","36379","0","paq8px-generic-sse=1","0:1,2:1,3:1,4:1,27:1,28:1,36:1,37:1","True","False","8","105.3092251","49.6725008","550.58203125","PASS"
"e5-router","128","webster","128","C069C1FDCA99BC5C44F06D134CD0CDA60315DD631AA6564733B2CE0E6D59305C","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","25871","26170","299","paq8px-detected-sse=1","0:1,36:1","False","False","2","89.4046142","86.3644094","547.41015625","PASS"
"e5-router","128","webster","128","C069C1FDCA99BC5C44F06D134CD0CDA60315DD631AA6564733B2CE0E6D59305C","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","25871","25871","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","125.6603849","38.5662114","547.39453125","PASS"
"e5-router","128","webster","128","C069C1FDCA99BC5C44F06D134CD0CDA60315DD631AA6564733B2CE0E6D59305C","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","25871","25871","0","paq8px-detected-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","141.1828333","41.8670107","547.390625","PASS"
"e5-router","128","webster","32","774D224695AF4057353F72602BB96CD2AFEEA059AC7737535645F11596FCA85E","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","9258","9355","97","paq8px-detected-sse=1","0:1,36:1","False","False","2","19.9393139","20.0506499","546.72265625","PASS"
"e5-router","128","webster","32","774D224695AF4057353F72602BB96CD2AFEEA059AC7737535645F11596FCA85E","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","9258","9258","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","31.7524348","7.2925163","546.74609375","PASS"
"e5-router","128","webster","32","774D224695AF4057353F72602BB96CD2AFEEA059AC7737535645F11596FCA85E","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","9258","9258","0","paq8px-detected-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","32.6513532","7.4943898","546.7265625","PASS"
"e5-router","128","webster","64","262258811321382F9E4F44D2184B6B7FED0336CF831446D8336C47D6CCC2B32E","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","15190","15351","161","paq8px-detected-sse=1","0:1,36:1","False","False","2","43.7076752","44.1141935","547.0390625","PASS"
"e5-router","128","webster","64","262258811321382F9E4F44D2184B6B7FED0336CF831446D8336C47D6CCC2B32E","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","15190","15190","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","62.4557985","17.4833664","547.0390625","PASS"
"e5-router","128","webster","64","262258811321382F9E4F44D2184B6B7FED0336CF831446D8336C47D6CCC2B32E","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","15190","15190","0","paq8px-detected-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","65.6261104","19.9475638","547.0234375","PASS"
"e5-router","128","x-ray","128","7A65B793FB2A694C20686275A899B304445473528F7C998BE26F8C68EB18F76E","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","57609","57609","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","96.1030203","91.781793","547.71875","PASS"
"e5-router","128","x-ray","128","7A65B793FB2A694C20686275A899B304445473528F7C998BE26F8C68EB18F76E","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","57609","57609","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","187.3872812","84.7192025","547.84375","PASS"
